,first_name,last_name,full_name,language,country
30865,Kristers,Kauliņš,"['Kristers', 'Kauliņš']",Latvian,Lithuania
30866,Dzidra,Krēsliņš,"['Dzidra', 'Krēsliņš']",Latvian,Lithuania
30867,"Lapsa,",Eva,"['Lapsa,', 'Eva']",Latvian,Lithuania
30868,"Krūmiņš,",Jannis,"['Krūmiņš,', 'Jannis']",Latvian,Lithuania
30869,Dzidra,Baltiņš,"['Dzidra', 'Baltiņš']",Latvian,Lithuania
30870,"Krūmiņš,",Aivars,"['Krūmiņš,', 'Aivars']",Latvian,Lithuania
30871,Katarīna,Ābele,"['Katarīna', 'Ābele']",Latvian,Lithuania
30872,"Siliņš,",Paulīna,"['Siliņš,', 'Paulīna']",Latvian,Lithuania
30873,Diāna,Zeltiņš,"['Diāna', 'Zeltiņš']",Latvian,Lithuania
30874,"Vanags,",Edīte,"['Vanags,', 'Edīte']",Latvian,Lithuania
30875,Aigars,Auniņš,"['Aigars', 'Auniņš']",Latvian,Lithuania
30876,Elita,Bite,"['Elita', 'Bite']",Latvian,Lithuania
30877,Ēvalds,Zariņš,"['Ēvalds', 'Zariņš']",Latvian,Lithuania
30878,Raimonds,Sproģis,"['Raimonds', 'Sproģis']",Latvian,Lithuania
30879,"Kārkliņš,",Janis,"['Kārkliņš,', 'Janis']",Latvian,Lithuania
30880,"Krievs,",Gatis,"['Krievs,', 'Gatis']",Latvian,Lithuania
30881,Jezups,Lukstiņš,"['Jezups', 'Lukstiņš']",Latvian,Lithuania
30882,Jēkaubs,Skuja,"['Jēkaubs', 'Skuja']",Latvian,Lithuania
30883,"Krastiņš,",Mārīte,"['Krastiņš,', 'Mārīte']",Latvian,Lithuania
30884,"Vanags,",Sandra,"['Vanags,', 'Sandra']",Latvian,Lithuania
30885,Ermanis,Krūze,"['Ermanis', 'Krūze']",Latvian,Lithuania
30886,"Priede,",Veneranda,"['Priede,', 'Veneranda']",Latvian,Lithuania
30887,Staņislavs,Bērziņš,"['Staņislavs', 'Bērziņš']",Latvian,Lithuania
30888,Arnis,Kauliņš,"['Arnis', 'Kauliņš']",Latvian,Lithuania
30889,"Riekstiņš,",Valda,"['Riekstiņš,', 'Valda']",Latvian,Lithuania
30890,Visvaldis,Kļaviņš,"['Visvaldis', 'Kļaviņš']",Latvian,Lithuania
30891,"Balodis,",Tenis,"['Balodis,', 'Tenis']",Latvian,Lithuania
30892,"Jaunzems,",Sintija,"['Jaunzems,', 'Sintija']",Latvian,Lithuania
30893,Roberts,Līcis,"['Roberts', 'Līcis']",Latvian,Lithuania
30894,"Ābele,",Paulīna,"['Ābele,', 'Paulīna']",Latvian,Lithuania
30895,Raimonds,Āboliņš,"['Raimonds', 'Āboliņš']",Latvian,Lithuania
30896,Ieva,Vilciņš,"['Ieva', 'Vilciņš']",Latvian,Lithuania
30897,Johans,Krūmiņš,"['Johans', 'Krūmiņš']",Latvian,Lithuania
30898,Līna,Kārkliņš,"['Līna', 'Kārkliņš']",Latvian,Lithuania
30899,Brencis,Krēsliņš,"['Brencis', 'Krēsliņš']",Latvian,Lithuania
30900,Dzintars,Krūmiņš,"['Dzintars', 'Krūmiņš']",Latvian,Lithuania
30901,"Zaķis,",Anita,"['Zaķis,', 'Anita']",Latvian,Lithuania
30902,Konradus,Priedītis,"['Konradus', 'Priedītis']",Latvian,Lithuania
30903,Aigars,Riekstiņš,"['Aigars', 'Riekstiņš']",Latvian,Lithuania
30904,Daiga,Krieviņš,"['Daiga', 'Krieviņš']",Latvian,Lithuania
30905,Elīna,Kauliņš,"['Elīna', 'Kauliņš']",Latvian,Lithuania
30906,Mirdza,Caune,"['Mirdza', 'Caune']",Latvian,Lithuania
30907,Ausma,Ābols,"['Ausma', 'Ābols']",Latvian,Lithuania
30908,Mihels,Kalniņš,"['Mihels', 'Kalniņš']",Latvian,Lithuania
30909,"Vīksna,",Daiga,"['Vīksna,', 'Daiga']",Latvian,Lithuania
30910,"Kļaviņš,",Roberts,"['Kļaviņš,', 'Roberts']",Latvian,Lithuania
30911,Zenta,Briedis,"['Zenta', 'Briedis']",Latvian,Lithuania
30912,Lība,Krieviņš,"['Lība', 'Krieviņš']",Latvian,Lithuania
30913,"Briedis,",Dzintars,"['Briedis,', 'Dzintars']",Latvian,Lithuania
30914,"Avotiņš,",Normunds,"['Avotiņš,', 'Normunds']",Latvian,Lithuania
30915,"Lūsis,",Andrejs,"['Lūsis,', 'Andrejs']",Latvian,Lithuania
30916,"Strazdiņš,",Dārta,"['Strazdiņš,', 'Dārta']",Latvian,Lithuania
30917,Rita,Skujiņš,"['Rita', 'Skujiņš']",Latvian,Lithuania
30918,Skaidrīte,Krēsliņš,"['Skaidrīte', 'Krēsliņš']",Latvian,Lithuania
30919,"Zariņš,",Lauris,"['Zariņš,', 'Lauris']",Latvian,Lithuania
30920,Diāna,Krūmiņš,"['Diāna', 'Krūmiņš']",Latvian,Lithuania
30921,Mareks,Kļaviņš,"['Mareks', 'Kļaviņš']",Latvian,Lithuania
30922,Made,Sproģis,"['Made', 'Sproģis']",Latvian,Lithuania
30923,Edīte,Celms,"['Edīte', 'Celms']",Latvian,Lithuania
30924,Elvis,Rubenis,"['Elvis', 'Rubenis']",Latvian,Lithuania
30925,Toms,Lukstiņš,"['Toms', 'Lukstiņš']",Latvian,Lithuania
30926,Marija,Bite,"['Marija', 'Bite']",Latvian,Lithuania
30927,"Priedītis,",Krists,"['Priedītis,', 'Krists']",Latvian,Lithuania
30928,"Lukstiņš,",Emīls,"['Lukstiņš,', 'Emīls']",Latvian,Lithuania
30929,"Krūmiņš,",Emma,"['Krūmiņš,', 'Emma']",Latvian,Lithuania
30930,"Krūze,",Vineta,"['Krūze,', 'Vineta']",Latvian,Lithuania
30931,Gatis,Bite,"['Gatis', 'Bite']",Latvian,Lithuania
30932,Macs,Lūsis,"['Macs', 'Lūsis']",Latvian,Lithuania
30933,Laura,Caune,"['Laura', 'Caune']",Latvian,Lithuania
30934,Dzintra,Krievs,"['Dzintra', 'Krievs']",Latvian,Lithuania
30935,Lūcija,Lūsis,"['Lūcija', 'Lūsis']",Latvian,Lithuania
30936,Dainis,Vītols,"['Dainis', 'Vītols']",Latvian,Lithuania
30937,Lilita,Auziņš,"['Lilita', 'Auziņš']",Latvian,Lithuania
30938,Ērika,Balodis,"['Ērika', 'Balodis']",Latvian,Lithuania
30939,Emīls,Celms,"['Emīls', 'Celms']",Latvian,Lithuania
30940,Ilona,Ābols,"['Ilona', 'Ābols']",Latvian,Lithuania
30941,Anna,Celmiņš,"['Anna', 'Celmiņš']",Latvian,Lithuania
30942,"Strazdiņš,",Kristaps,"['Strazdiņš,', 'Kristaps']",Latvian,Lithuania
30943,Mārīte,Eglītis,"['Mārīte', 'Eglītis']",Latvian,Lithuania
30944,Edīte,Vilks,"['Edīte', 'Vilks']",Latvian,Lithuania
30945,"Kalniņš,",Jūle,"['Kalniņš,', 'Jūle']",Latvian,Lithuania
30946,Teodors,Vilks,"['Teodors', 'Vilks']",Latvian,Lithuania
30947,"Roze,",Jakobs,"['Roze,', 'Jakobs']",Latvian,Lithuania
30948,"Vilciņš,",Alise,"['Vilciņš,', 'Alise']",Latvian,Lithuania
30949,"Krieviņš,",Dzintra,"['Krieviņš,', 'Dzintra']",Latvian,Lithuania
30950,Daina,Dzenis,"['Daina', 'Dzenis']",Latvian,Lithuania
30951,Sandis,Lapsa,"['Sandis', 'Lapsa']",Latvian,Lithuania
30952,Kaspars,Celmiņš,"['Kaspars', 'Celmiņš']",Latvian,Lithuania
30953,Ansis,Avotiņš,"['Ansis', 'Avotiņš']",Latvian,Lithuania
30954,Aigars,Zvirbulis,"['Aigars', 'Zvirbulis']",Latvian,Lithuania
30955,Linda,Rozītis,"['Linda', 'Rozītis']",Latvian,Lithuania
30956,Lauris,Auziņš,"['Lauris', 'Auziņš']",Latvian,Lithuania
30957,Alfrēds,Kalniņš,"['Alfrēds', 'Kalniņš']",Latvian,Lithuania
30958,"Krastiņš,",Alma,"['Krastiņš,', 'Alma']",Latvian,Lithuania
30959,Guntars,Dūmiņš,"['Guntars', 'Dūmiņš']",Latvian,Lithuania
30960,Arnis,Podnieks,"['Arnis', 'Podnieks']",Latvian,Lithuania
30961,Paula,Polis,"['Paula', 'Polis']",Latvian,Lithuania
30962,Sapa,Rudzītis,"['Sapa', 'Rudzītis']",Latvian,Lithuania
30963,Krišs,Baltiņš,"['Krišs', 'Baltiņš']",Latvian,Lithuania
30964,"Krastiņš,",Guntis,"['Krastiņš,', 'Guntis']",Latvian,Lithuania
30965,Viļums,Lūsis,"['Viļums', 'Lūsis']",Latvian,Lithuania
30966,"Celmiņš,",Laura,"['Celmiņš,', 'Laura']",Latvian,Lithuania
30967,"Celms,",Gunārs,"['Celms,', 'Gunārs']",Latvian,Lithuania
30968,Līna,Alksnis,"['Līna', 'Alksnis']",Latvian,Lithuania
30969,"Dzenis,",Sapa,"['Dzenis,', 'Sapa']",Latvian,Lithuania
30970,"Krastiņš,",Alberts,"['Krastiņš,', 'Alberts']",Latvian,Lithuania
30971,Modris,Krievs,"['Modris', 'Krievs']",Latvian,Lithuania
30972,Ernests,Rozītis,"['Ernests', 'Rozītis']",Latvian,Lithuania
30973,"Krievs,",Jāzeps,"['Krievs,', 'Jāzeps']",Latvian,Lithuania
30974,Samanta,Kundziņš,"['Samanta', 'Kundziņš']",Latvian,Lithuania
30975,Pēteris,Saulītis,"['Pēteris', 'Saulītis']",Latvian,Lithuania
30976,Matīss,Kaņeps,"['Matīss', 'Kaņeps']",Latvian,Lithuania
30977,"Caune,",Pauls,"['Caune,', 'Pauls']",Latvian,Lithuania
30978,Broņislava,Auniņš,"['Broņislava', 'Auniņš']",Latvian,Lithuania
30979,"Alksnis,",Margrieta,"['Alksnis,', 'Margrieta']",Latvian,Lithuania
30980,Janis,Vīksna,"['Janis', 'Vīksna']",Latvian,Lithuania
30981,Dzintra,Balodis,"['Dzintra', 'Balodis']",Latvian,Lithuania
30982,Sandis,Dzenis,"['Sandis', 'Dzenis']",Latvian,Lithuania
30983,Regīna,Purmals,"['Regīna', 'Purmals']",Latvian,Lithuania
30984,Linda,Auziņš,"['Linda', 'Auziņš']",Latvian,Lithuania
30985,Jezups,Cīrulis,"['Jezups', 'Cīrulis']",Latvian,Lithuania
30986,"Eglītis,",Viļums,"['Eglītis,', 'Viļums']",Latvian,Lithuania
30987,"Vītols,",Tekla,"['Vītols,', 'Tekla']",Latvian,Lithuania
30988,Arnis,Zvaigzne,"['Arnis', 'Zvaigzne']",Latvian,Lithuania
30989,Osvalds,Priede,"['Osvalds', 'Priede']",Latvian,Lithuania
30990,Inta,Zariņš,"['Inta', 'Zariņš']",Latvian,Lithuania
30991,Bērtulis,Zeltiņš,"['Bērtulis', 'Zeltiņš']",Latvian,Lithuania
30992,Veneranda,Vanags,"['Veneranda', 'Vanags']",Latvian,Lithuania
30993,"Zeltiņš,",Maija,"['Zeltiņš,', 'Maija']",Latvian,Lithuania
30994,Oļģerts,Siliņš,"['Oļģerts', 'Siliņš']",Latvian,Lithuania
30995,Anna,Celmiņš,"['Anna', 'Celmiņš']",Latvian,Lithuania
30996,"Celms,",Silvija,"['Celms,', 'Silvija']",Latvian,Lithuania
30997,"Krūze,",Irēna,"['Krūze,', 'Irēna']",Latvian,Lithuania
30998,"Strazdiņš,",Oto,"['Strazdiņš,', 'Oto']",Latvian,Lithuania
30999,Madara,Vilciņš,"['Madara', 'Vilciņš']",Latvian,Lithuania
31000,अनिष,मानन्धर,"['अनिष', 'मानन्धर']",Nepali,Latvia
31001,डा.,आचार्य,"['डा.', 'आचार्य']",Nepali,Latvia
31002,डा.,प्‍याकुरेल,"['डा.', 'प्\u200dयाकुरेल']",Nepali,Latvia
31003,चुरीनानी,मानन्धर,"['चुरीनानी', 'मानन्धर']",Nepali,Latvia
31004,सरिता,के.सी.,"['सरिता', 'के.सी.']",Nepali,Latvia
31005,अनिष,(धेके),"['अनिष', '(धेके)']",Nepali,Latvia
31006,वसन्त,मित्तल,"['वसन्त', 'मित्तल']",Nepali,Latvia
31007,रविन्द्र,खड्गी,"['रविन्द्र', 'खड्गी']",Nepali,Latvia
31008,राधिका,हायाजु,"['राधिका', 'हायाजु']",Nepali,Latvia
31009,सुश्री,अनिता,"['सुश्री', 'अनिता', 'जोशी']",Nepali,Latvia
31010,राजु,पाण्डे,"['राजु', 'पाण्डे']",Nepali,Latvia
31011,धनमाया,के.सी,"['धनमाया', 'के.सी']",Nepali,Latvia
31012,राजकुमार,शर्मा,"['राजकुमार', 'शर्मा']",Nepali,Latvia
31013,पुजन,सिंह,"['पुजन', 'सिंह']",Nepali,Latvia
31014,नवराज,सिलवाल,"['नवराज', 'सिलवाल']",Nepali,Latvia
31015,उषा,महर्जन,"['उषा', 'महर्जन']",Nepali,Latvia
31016,श्रीमान,रविन्द्र,"['श्रीमान', 'रविन्द्र', 'तुलाधर']",Nepali,Latvia
31017,दिपा,मानन्धर,"['दिपा', 'मानन्धर']",Nepali,Latvia
31018,श्रीमती,सफलता,"['श्रीमती', 'सफलता', 'पाण्डे']",Nepali,Latvia
31019,निलु,सिंह,"['निलु', 'सिंह']",Nepali,Latvia
31020,सुश्री,अनु,"['सुश्री', 'अनु', 'जैन']",Nepali,Latvia
31021,सुश्री,मनिषा,"['सुश्री', 'मनिषा', 'सरीया']",Nepali,Latvia
31022,श्रीमान,ज्ञान,"['श्रीमान', 'ज्ञान', 'राजकर्णिकार']",Nepali,Latvia
31023,लक्ष्मी,अधिकारी,"['लक्ष्मी', 'अधिकारी']",Nepali,Latvia
31024,बासु,सिल्वाल,"['बासु', 'सिल्वाल']",Nepali,Latvia
31025,पुलकित,श्रेष्‍ठ,"['पुलकित', 'श्रेष्\u200dठ']",Nepali,Latvia
31026,श्रीमती,स्मृती,"['श्रीमती', 'स्मृती', 'राणा']",Nepali,Latvia
31027,महावती,श्रेष्‍ठ,"['महावती', 'श्रेष्\u200dठ']",Nepali,Latvia
31028,चुरीनानी,शाह,"['चुरीनानी', 'शाह']",Nepali,Latvia
31029,सुश्री,निमा,"['सुश्री', 'निमा', 'तुलाधर']",Nepali,Latvia
31030,मुरारीलाल,हायजु,"['मुरारीलाल', 'हायजु']",Nepali,Latvia
31031,श्री,नरेन्द्र,"['श्री', 'नरेन्द्र', 'सिटौला']",Nepali,Latvia
31032,शशी,मुस्‍लीम,"['शशी', 'मुस्\u200dलीम']",Nepali,Latvia
31033,द्वारीका,ठुकरी,"['द्वारीका', 'ठुकरी']",Nepali,Latvia
31034,श्रीमान,महेश,"['श्रीमान', 'महेश', 'श्रेष्\u200dठ']",Nepali,Latvia
31035,सानु,शर्मा,"['सानु', 'शर्मा']",Nepali,Latvia
31036,राजेन्द्र,शर्मा,"['राजेन्द्र', 'शर्मा']",Nepali,Latvia
31037,जमुना,श्रेष्‍ठ,"['जमुना', 'श्रेष्\u200dठ']",Nepali,Latvia
31038,मोहन,तुलाधर,"['मोहन', 'तुलाधर']",Nepali,Latvia
31039,फुलावती,सिंघल,"['फुलावती', 'सिंघल']",Nepali,Latvia
31040,सुश्री,रुपा,"['सुश्री', 'रुपा', 'राजकर्णिकार']",Nepali,Latvia
31041,प्रतिभा,पौड्याल,"['प्रतिभा', 'पौड्याल']",Nepali,Latvia
31042,उषा,अग्रवाल,"['उषा', 'अग्रवाल']",Nepali,Latvia
31043,मुनमुन,अग्रवाल,"['मुनमुन', 'अग्रवाल']",Nepali,Latvia
31044,श्री,रविन्द्र,"['श्री', 'रविन्द्र', 'ढुङ्गेल']",Nepali,Latvia
31045,श्री,सानु,"['श्री', 'सानु', 'तुलाधर']",Nepali,Latvia
31046,श्रद्धा,लोहनी,"['श्रद्धा', 'लोहनी']",Nepali,Latvia
31047,अनोज,पौडेल,"['अनोज', 'पौडेल']",Nepali,Latvia
31048,विनोद,तिवारी,"['विनोद', 'तिवारी']",Nepali,Latvia
31049,किशोर,पन्त,"['किशोर', 'पन्त']",Nepali,Latvia
31050,मदन,मित्तल,"['मदन', 'मित्तल']",Nepali,Latvia
31051,सानु,कक्षपती,"['सानु', 'कक्षपती']",Nepali,Latvia
31052,गौरी,सिल्वाल,"['गौरी', 'सिल्वाल']",Nepali,Latvia
31053,श्री,अशोक,"['श्री', 'अशोक', 'प्रधानाङ्ग']",Nepali,Latvia
31054,चण्डिका,लोहनी,"['चण्डिका', 'लोहनी']",Nepali,Latvia
31055,शंकर,श्रेष्‍ठ,"['शंकर', 'श्रेष्\u200dठ']",Nepali,Latvia
31056,शशी,शर्मा,"['शशी', 'शर्मा']",Nepali,Latvia
31057,अंगुर,शर्मा,"['अंगुर', 'शर्मा']",Nepali,Latvia
31058,चन्दा,सिंघल,"['चन्दा', 'सिंघल']",Nepali,Latvia
31059,मुकेश,महर्जन,"['मुकेश', 'महर्जन']",Nepali,Latvia
31060,सीता,बगाले,"['सीता', 'बगाले']",Nepali,Latvia
31061,रीता,बोथरा,"['रीता', 'बोथरा']",Nepali,Latvia
31062,श्रृष्‍टि,के.सी,"['श्रृष्\u200dटि', 'के.सी']",Nepali,Latvia
31063,जगन्नाथ,राणा,"['जगन्नाथ', 'राणा']",Nepali,Latvia
31064,विकास,श्रेष्‍ठ,"['विकास', 'श्रेष्\u200dठ']",Nepali,Latvia
31065,पंकज,खड्गी,"['पंकज', 'खड्गी']",Nepali,Latvia
31066,बलकिसन,गुप्‍ता,"['बलकिसन', 'गुप्\u200dता']",Nepali,Latvia
31067,उर्मिला,तुलाधर,"['उर्मिला', 'तुलाधर']",Nepali,Latvia
31068,कीर्ति,सुवाल,"['कीर्ति', 'सुवाल']",Nepali,Latvia
31069,रिता,चालिसे,"['रिता', 'चालिसे']",Nepali,Latvia
31070,रोमेन्‍द्र,साही,"['रोमेन्\u200dद्र', 'साही']",Nepali,Latvia
31071,भोला,अग्रवाल,"['भोला', 'अग्रवाल']",Nepali,Latvia
31072,लक्ष्मण,दुगड,"['लक्ष्मण', 'दुगड']",Nepali,Latvia
31073,सत्यव्रता,(अमात्य),"['सत्यव्रता', '(अमात्य)']",Nepali,Latvia
31074,बनवारी,के.सी.,"['बनवारी', 'के.सी.']",Nepali,Latvia
31075,श्रीमान,भोला,"['श्रीमान', 'भोला', 'श्रेष्\u200dठ']",Nepali,Latvia
31076,धनमाया,तुलाधर,"['धनमाया', 'तुलाधर']",Nepali,Latvia
31077,सुश्री,इन्दिरा,"['सुश्री', 'इन्दिरा', 'भुसाल']",Nepali,Latvia
31078,सुश्री,केशरी,"['सुश्री', 'केशरी', 'खड्का']",Nepali,Latvia
31079,केशव,गुरुङ,"['केशव', 'गुरुङ']",Nepali,Latvia
31080,श्रीमान,मैत्री,"['श्रीमान', 'मैत्री', 'डंगोल']",Nepali,Latvia
31081,श्रीमान,विष्णु,"['श्रीमान', 'विष्णु', 'राणा']",Nepali,Latvia
31082,धिरज,अधिकारी,"['धिरज', 'अधिकारी']",Nepali,Latvia
31083,दवा,प्रधानाङ,"['दवा', 'प्रधानाङ']",Nepali,Latvia
31084,मित्र,पौडेल,"['मित्र', 'पौडेल']",Nepali,Latvia
31085,मीना,श्रेष्‍ठ,"['मीना', 'श्रेष्\u200dठ']",Nepali,Latvia
31086,सुश्री,रुजा,"['सुश्री', 'रुजा', 'जोशी']",Nepali,Latvia
31087,लक्ष्‍मण,सुनुवार,"['लक्ष्\u200dमण', 'सुनुवार']",Nepali,Latvia
31088,महेन्द्र,थापा,"['महेन्द्र', 'थापा']",Nepali,Latvia
31089,नबिन्द्र,रसाइली,"['नबिन्द्र', 'रसाइली']",Nepali,Latvia
31090,रश्मि,पाण्डे,"['रश्मि', 'पाण्डे']",Nepali,Latvia
31091,रामशरण,क्षेत्री,"['रामशरण', 'क्षेत्री']",Nepali,Latvia
31092,श्रीमती,निरा,"['श्रीमती', 'निरा', 'थापा']",Nepali,Latvia
31093,आयुष्‍मा,श्रेष्ठ,"['आयुष्\u200dमा', 'श्रेष्ठ']",Nepali,Latvia
31094,बुद्ध,मल्ल,"['बुद्ध', 'मल्ल']",Nepali,Latvia
31095,निमेश,श्रेष्‍ठ,"['निमेश', 'श्रेष्\u200dठ']",Nepali,Latvia
31096,दिपेन्द्र,(पाण्डे),"['दिपेन्द्र', '(पाण्डे)']",Nepali,Latvia
31097,संजीब,गिरी,"['संजीब', 'गिरी']",Nepali,Latvia
31098,राजीव,शाह,"['राजीव', 'शाह']",Nepali,Latvia
31099,सपना,मुसलमान,"['सपना', 'मुसलमान']",Nepali,Latvia
31100,राजन,पौडेल,"['राजन', 'पौडेल']",Nepali,Latvia
31101,सुश्री,विजया,"['सुश्री', 'विजया', 'श्रेष्\u200dठ']",Nepali,Latvia
31102,पद्‍मा,न्यौपाने,"['पद्\u200dमा', 'न्यौपाने']",Nepali,Latvia
31103,श्रीमती,शशी,"['श्रीमती', 'शशी', 'मल्ल']",Nepali,Latvia
31104,गरीमा,श्रेष्ठ,"['गरीमा', 'श्रेष्ठ']",Nepali,Latvia
31105,शान्ता,रिमाल,"['शान्ता', 'रिमाल']",Nepali,Latvia
31106,रुपेश,के.सी,"['रुपेश', 'के.सी']",Nepali,Latvia
31107,भैया,अग्रवाल,"['भैया', 'अग्रवाल']",Nepali,Latvia
31108,सुश्री,मेरिना,"['सुश्री', 'मेरिना', 'भट्टराई']",Nepali,Latvia
31109,कुसुम,श्रेष्‍ठ,"['कुसुम', 'श्रेष्\u200dठ']",Nepali,Latvia
31110,चन्दा,सिहं,"['चन्दा', 'सिहं']",Nepali,Latvia
31111,अलंकार,मानन‍धर,"['अलंकार', 'मानन\u200dधर']",Nepali,Latvia
31112,सरोज,शाह,"['सरोज', 'शाह']",Nepali,Latvia
31113,सीताराम,गुरुङ,"['सीताराम', 'गुरुङ']",Nepali,Latvia
31114,आत्मेश,दुगड,"['आत्मेश', 'दुगड']",Nepali,Latvia
31115,श्रीमान,दिलिप,"['श्रीमान', 'दिलिप', 'भुजू']",Nepali,Latvia
31116,पुन,के.सी.,"['पुन', 'के.सी.']",Nepali,Latvia
31117,रविन्द्र,के.सी,"['रविन्द्र', 'के.सी']",Nepali,Latvia
31118,ईश्‍वरी,थापा,"['ईश्\u200dवरी', 'थापा']",Nepali,Latvia
31119,श्रीमती,गरीमा,"['श्रीमती', 'गरीमा', 'लामा']",Nepali,Latvia
31120,राजेन्द्र,पाण्डे,"['राजेन्द्र', 'पाण्डे']",Nepali,Latvia
31121,श्रीमान,मनोहर,"['श्रीमान', 'मनोहर', 'भुसाल']",Nepali,Latvia
31122,सीताराम,ढङ्गेल,"['सीताराम', 'ढङ्गेल']",Nepali,Latvia
31123,इन्द्र,जैन,"['इन्द्र', 'जैन']",Nepali,Latvia
31124,ज्ञानु,अधिकारी,"['ज्ञानु', 'अधिकारी']",Nepali,Latvia
31125,दमोदर,लामा,"['दमोदर', 'लामा']",Nepali,Latvia
31126,सविता,शाह,"['सविता', 'शाह']",Nepali,Latvia
31127,नीरा,तुलाधर,"['नीरा', 'तुलाधर']",Nepali,Latvia
31128,पुजा,तिवारी,"['पुजा', 'तिवारी']",Nepali,Latvia
31129,सजेन्‍द्र,थापा,"['सजेन्\u200dद्र', 'थापा']",Nepali,Latvia
31130,गोपाल,श्रेष्‍ठ,"['गोपाल', 'श्रेष्\u200dठ']",Nepali,Latvia
31131,अनुप,भट्टराई,"['अनुप', 'भट्टराई']",Nepali,Latvia
31132,सुश्री,प्रतिभा,"['सुश्री', 'प्रतिभा', 'जैन']",Nepali,Latvia
31133,भगवती,मित्तल,"['भगवती', 'मित्तल']",Nepali,Latvia
31134,श्रीमान,प्रकाश,"['श्रीमान', 'प्रकाश', 'लोहनी']",Nepali,Latvia
